parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,versions
IRS990PF,pf_part_xii,False,pf_part_xii,499,PctSct4940OrgNtInvstIncmAmt,/IRS990PF/QualifyingDistriPartXIIGrp/PctSect4940eOrgNetInvstIncmAmt,USAmountNNType,BigInteger, Part XII Line 5, 1% of Section 4940(e) Organizations Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xii,False,pf_part_xii,500,AdjstdQlfyngDstrAmt,/IRS990PF/QualifyingDistriPartXIIGrp/AdjustedQualifyingDistriAmt,USAmountNNType,BigInteger, Part XII Line 6, Adjusted Qualifying Distributions,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,501,UndstrbtdIncm,/IRS990PF/UndistributedIncomeGrp,,Text,,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,502,DstrbtblAsAdjstdAmt,/IRS990PF/UndistributedIncomeGrp/DistributableAsAdjustedAmt,USAmountType,BigInteger, Part XIII Line 1(d), Distributable Amount as Adjusted,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,503,UndstrbtdIncmPYAmt,/IRS990PF/UndistributedIncomeGrp/UndistributedIncomePYAmt,USAmountNNType,BigInteger, Part XIII Line 2a(c), Undistributed Income Prior Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,504,PrrYr1Yr,/IRS990PF/UndistributedIncomeGrp/PriorYear1Yr,YearType,Integer, Part XIII Line 2b, Prior Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,505,PrrYr2Yr,/IRS990PF/UndistributedIncomeGrp/PriorYear2Yr,YearType,Integer, Part XIII Line 2b, Prior Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,506,PrrYr3Yr,/IRS990PF/UndistributedIncomeGrp/PriorYear3Yr,YearType,Integer, Part XIII Line 2b, Prior Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,507,TtlFrPrrYrsAmt,/IRS990PF/UndistributedIncomeGrp/TotalForPriorYearsAmt,USAmountNNType,BigInteger, Part XIII Line 2b(b), Total for Prior Years,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,508,ExcssDstrbtnCyvYr5Amt,/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr5Amt,USAmountNNType,BigInteger, Part XIII Line 3a, Excess Distributions Carryover - Year 5,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,509,ExcssDstrbtnCyvYr4Amt,/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr4Amt,USAmountNNType,BigInteger, Part XIII Line 3b, Excess Distributions Carryover - Year 4,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,510,ExcssDstrbtnCyvYr3Amt,/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr3Amt,USAmountNNType,BigInteger, Part XIII Line 3c, Excess Distributions Carryover - Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,511,ExcssDstrbtnCyvYr2Amt,/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr2Amt,USAmountNNType,BigInteger, Part XIII Line 3d, Excess Distributions Carryover - Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,512,ExcssDstrbtnCyvYr1Amt,/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr1Amt,USAmountNNType,BigInteger, Part XIII Line 3e, Excess Distributions Carryover - Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,513,TtlExcssDstrbtnCyvAmt,/IRS990PF/UndistributedIncomeGrp/TotalExcessDistributionCyovAmt,USAmountNNType,BigInteger, Part XIII Line 3f(a),,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,514,QlfyngDstrbtnsAmt,/IRS990PF/UndistributedIncomeGrp/QualifyingDistributionsAmt,USAmountType,BigInteger, Part XIII Line 4, Qualifying Distributions,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,515,AppldTYr1Amt,/IRS990PF/UndistributedIncomeGrp/AppliedToYear1Amt,USAmountNNType,BigInteger, Part XIII Line 4a(c), Applied to Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,516,AppldTPrrYrsAmt,/IRS990PF/UndistributedIncomeGrp/AppliedToPriorYearsAmt,,Text, Part XIII Line 4b(b), Applied to Prior Years,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,517,TrtdAsDstrFrmCrpsAmt,/IRS990PF/UndistributedIncomeGrp/TreatedAsDistriFromCorpusAmt,,Text, Part XIII Line 4c(a), Treated as Distribution from Corpus,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,518,AppldTCrrntYrAmt,/IRS990PF/UndistributedIncomeGrp/AppliedToCurrentYearAmt,USAmountNNType,BigInteger, Part XIII Line 4d(d), Applied to Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,519,RmnngDstrFrmCrpsAmt,/IRS990PF/UndistributedIncomeGrp/RemainingDistriFromCorpusAmt,USAmountNNType,BigInteger, Part XIII Line 4e(a), Remaining Amount Distributed from Corpus,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,520,ExcssDstrCyvAppCYCrpsAmt,/IRS990PF/UndistributedIncomeGrp/ExcessDistriCyovAppCYCorpusAmt,USAmountNNType,BigInteger, Part XIII Line 5(a), Excess Distributions Carryover Applied to Current Year - Corpus,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,521,ExcssDstrbtnCyvAppCYAmt,/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovAppCYAmt,USAmountNNType,BigInteger, Part XIII Line 5(d), Excess Distributions Carryover Applied to Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,522,TtlCrpsAmt,/IRS990PF/UndistributedIncomeGrp/TotalCorpusAmt,USAmountNNType,BigInteger, Part XIII Line 6a(a), Total Corpus,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,523,PrrYrUndstrbtdIncmAmt,/IRS990PF/UndistributedIncomeGrp/PriorYearUndistributedIncmAmt,USAmountNNType,BigInteger, Part XIII Line 6b(b), Prior Year's Undistributed Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,524,PrrYrDfcncyOrTxAmt,/IRS990PF/UndistributedIncomeGrp/PriorYearDeficiencyOrTaxAmt,USAmountNNType,BigInteger, Part XIII Line 6c(b), Prior Year's Deficiency or Tax,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,525,Txbl1Amt,/IRS990PF/UndistributedIncomeGrp/Taxable1Amt,USAmountNNType,BigInteger, Part XIII Line 6d(b), Taxable Amount 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,526,Txbl2Amt,/IRS990PF/UndistributedIncomeGrp/Taxable2Amt,USAmountNNType,BigInteger, Part XIII Line 6e(c), Taxable Amount 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,527,UndstrbtdIncmCYAmt,/IRS990PF/UndistributedIncomeGrp/UndistributedIncomeCYAmt,USAmountType,BigInteger, Part XIII Line 6f(d), Undistributed Income for Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,528,CrpsDstr170b1EOr4942g3Amt,/IRS990PF/UndistributedIncomeGrp/CorpusDistri170b1EOr4942g3Amt,USAmountNNType,BigInteger, Part XIII Line 7(a), Treated as Distribution from Corpus to Satisfy Requirements Imposed by Section 170(b)(1)(E) or 4942(g)(3),2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,529,ExcssDstrCyvFrmYr5Amt,/IRS990PF/UndistributedIncomeGrp/ExcessDistriCyovFromYr5Amt,USAmountNNType,BigInteger, Part XIII Line 8(a), Excess Distribution Carryover from Year 5,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,530,ExcssDstrCyvTNxtYrAmt,/IRS990PF/UndistributedIncomeGrp/ExcessDistriCyovToNextYrAmt,USAmountNNType,BigInteger, Part XIII Line 9(a), Excess Distribution Carryover to Next Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,531,ExcssFrmYr4Amt,/IRS990PF/UndistributedIncomeGrp/ExcessFromYear4Amt,USAmountNNType,BigInteger, Part XIII Line 10a, Excess from Year 4,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,532,ExcssFrmYr3Amt,/IRS990PF/UndistributedIncomeGrp/ExcessFromYear3Amt,USAmountNNType,BigInteger, Part XIII Line 10b, Excess from Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,533,ExcssFrmYr2Amt,/IRS990PF/UndistributedIncomeGrp/ExcessFromYear2Amt,USAmountNNType,BigInteger, Part XIII Line 10c, Excess from Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,534,ExcssFrmYr1Amt,/IRS990PF/UndistributedIncomeGrp/ExcessFromYear1Amt,USAmountNNType,BigInteger, Part XIII Line 10d, Excess from Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiii,False,pf_part_xiii,535,ExcssFrmCrrntYrAmt,/IRS990PF/UndistributedIncomeGrp/ExcessFromCurrentYearAmt,USAmountNNType,BigInteger, Part XIII Line 10e, Excess from Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,536,PF_PrvtOprtngFndtns,/IRS990PF/PrivateOperatingFoundationsGrp,,Text,,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,537,PrvtOprtngFndtns_PrvtOprtngFndtnRlngDt,/IRS990PF/PrivateOperatingFoundationsGrp/PrivateOperatingFndtnRulingDt,DateType,String(length=31), Part XIV Line 1a, Date of Ruling,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,538,LssrAdjNtIncmMnInvstRt_CrrntYrAmt,/IRS990PF/PrivateOperatingFoundationsGrp/LessorAdjNetIncmMinInvstRetGrp/CurrentYearAmt,USAmountNNType,BigInteger, Part XIV Line 2a; column (a), Lessor of Adjusted Net Income or Minimum Investment Return; Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,539,LssrAdjNtIncmMnInvstRt_Yr1Amt,/IRS990PF/PrivateOperatingFoundationsGrp/LessorAdjNetIncmMinInvstRetGrp/Year1Amt,USAmountNNType,BigInteger, Part XIV Line 2a; column (b), Lessor of Adjusted Net Income or Minimum Investment Return; Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,540,LssrAdjNtIncmMnInvstRt_Yr2Amt,/IRS990PF/PrivateOperatingFoundationsGrp/LessorAdjNetIncmMinInvstRetGrp/Year2Amt,USAmountNNType,BigInteger, Part XIV Line 2a; column (c), Lessor of Adjusted Net Income or Minimum Investment Return; Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,541,LssrAdjNtIncmMnInvstRt_Yr3Amt,/IRS990PF/PrivateOperatingFoundationsGrp/LessorAdjNetIncmMinInvstRetGrp/Year3Amt,USAmountNNType,BigInteger, Part XIV Line 2a; column (d), Lessor of Adjusted Net Income or Minimum Investment Return; Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,542,LssrAdjNtIncmMnInvstRt_TtlAmt,/IRS990PF/PrivateOperatingFoundationsGrp/LessorAdjNetIncmMinInvstRetGrp/TotalAmt,USAmountNNType,BigInteger, Part XIV Line 2a; column (e), Lessor of Adjusted Net Income or Minimum Investment Return; Total,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,543,Pct85LssrAdjIncmOrMnRt_CrrntYrAmt,/IRS990PF/PrivateOperatingFoundationsGrp/Pct85LessorAdjIncmOrMinRetGrp/CurrentYearAmt,USAmountNNType,BigInteger, Part XIV Line 2b; column (a), 85% of Lessor of Adjusted Net Income or Minimum Investment Return; Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,544,Pct85LssrAdjIncmOrMnRt_Yr1Amt,/IRS990PF/PrivateOperatingFoundationsGrp/Pct85LessorAdjIncmOrMinRetGrp/Year1Amt,USAmountNNType,BigInteger, Part XIV Line 2b; column (b), 85% of Lessor of Adjusted Net Income or Minimum Investment Return; Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,545,Pct85LssrAdjIncmOrMnRt_Yr2Amt,/IRS990PF/PrivateOperatingFoundationsGrp/Pct85LessorAdjIncmOrMinRetGrp/Year2Amt,USAmountNNType,BigInteger, Part XIV Line 2b; column (c), 85% of Lessor of Adjusted Net Income or Minimum Investment Return; Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,546,Pct85LssrAdjIncmOrMnRt_Yr3Amt,/IRS990PF/PrivateOperatingFoundationsGrp/Pct85LessorAdjIncmOrMinRetGrp/Year3Amt,USAmountNNType,BigInteger, Part XIV Line 2b; column (d), 85% of Lessor of Adjusted Net Income or Minimum Investment Return; Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,547,Pct85LssrAdjIncmOrMnRt_TtlAmt,/IRS990PF/PrivateOperatingFoundationsGrp/Pct85LessorAdjIncmOrMinRetGrp/TotalAmt,USAmountNNType,BigInteger, Part XIV Line 2b; column (e), 85% of Lessor of Adjusted Net Income or Minimum Investment Return; Total,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,548,QlfyngDstrbtns_CrrntYrAmt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistributionsGrp/CurrentYearAmt,USAmountNNType,BigInteger, Part XIV Line 2c; column (a), Qualifying Distributions; Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,549,QlfyngDstrbtns_Yr1Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistributionsGrp/Year1Amt,USAmountNNType,BigInteger, Part XIV Line 2c; column (b), Qualifying Distributions; Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,550,QlfyngDstrbtns_Yr2Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistributionsGrp/Year2Amt,USAmountNNType,BigInteger, Part XIV Line 2c; column (c), Qualifying Distributions; Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,551,QlfyngDstrbtns_Yr3Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistributionsGrp/Year3Amt,USAmountNNType,BigInteger, Part XIV Line 2c; column (d), Qualifying Distributions; Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,552,QlfyngDstrbtns_TtlAmt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistributionsGrp/TotalAmt,USAmountNNType,BigInteger, Part XIV Line 2c; column (e), Qualifying Distributions; Total,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,553,QlfyngDstrNtUsdDrt_CrrntYrAmt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriNotUsedDrtGrp/CurrentYearAmt,USAmountNNType,BigInteger, Part XIV Line 2d; column (a), Qualifying Distributions Not Used Directly for Active Conduct of Exempt Activities; Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,554,QlfyngDstrNtUsdDrt_Yr1Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriNotUsedDrtGrp/Year1Amt,USAmountNNType,BigInteger, Part XIV Line 2d; column (b), Qualifying Distributions Not Used Directly for Active Conduct of Exempt Activities; Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,555,QlfyngDstrNtUsdDrt_Yr2Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriNotUsedDrtGrp/Year2Amt,USAmountNNType,BigInteger, Part XIV Line 2d; column (c), Qualifying Distributions Not Used Directly for Active Conduct of Exempt Activities; Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,556,QlfyngDstrNtUsdDrt_Yr3Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriNotUsedDrtGrp/Year3Amt,USAmountNNType,BigInteger, Part XIV Line 2d; column (d), Qualifying Distributions Not Used Directly for Active Conduct of Exempt Activities; Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,557,QlfyngDstrNtUsdDrt_TtlAmt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriNotUsedDrtGrp/TotalAmt,USAmountNNType,BigInteger, Part XIV Line 2d; column (e), Qualifying Distributions Not Used Directly for Active Conduct of Exempt Activities; Total,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,558,QlfyngDstrMdDrt_CrrntYrAmt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriMadeDrtGrp/CurrentYearAmt,USAmountType,BigInteger, Part XIV Line 2e; column (a), Qualifying Distributions Made Directly for Active Conduct of Exempt Activities; Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,559,QlfyngDstrMdDrt_Yr1Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriMadeDrtGrp/Year1Amt,USAmountType,BigInteger, Part XIV Line 2e; column (b), Qualifying Distributions Made Directly for Active Conduct of Exempt Activities; Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,560,QlfyngDstrMdDrt_Yr2Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriMadeDrtGrp/Year2Amt,USAmountType,BigInteger, Part XIV Line 2e; column (c), Qualifying Distributions Made Directly for Active Conduct of Exempt Activities; Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,561,QlfyngDstrMdDrt_Yr3Amt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriMadeDrtGrp/Year3Amt,USAmountType,BigInteger, Part XIV Line 2e; column (d), Qualifying Distributions Made Directly for Active Conduct of Exempt Activities; Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,562,QlfyngDstrMdDrt_TtlAmt,/IRS990PF/PrivateOperatingFoundationsGrp/QualifyingDistriMadeDrtGrp/TotalAmt,USAmountType,BigInteger, Part XIV Line 2e; column (e), Qualifying Distributions Made Directly for Active Conduct of Exempt Activities; Total,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,563,TtlAssts_CrrntYrAmt,/IRS990PF/PrivateOperatingFoundationsGrp/TotalAssetsGrp/CurrentYearAmt,USAmountType,BigInteger, Part XIV Line 3a(1); column (a), Total Assets; Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,564,TtlAssts_Yr1Amt,/IRS990PF/PrivateOperatingFoundationsGrp/TotalAssetsGrp/Year1Amt,USAmountType,BigInteger, Part XIV Line 3a(1); column (b), Total Assets; Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,565,TtlAssts_Yr2Amt,/IRS990PF/PrivateOperatingFoundationsGrp/TotalAssetsGrp/Year2Amt,USAmountType,BigInteger, Part XIV Line 3a(1); column (c), Total Assets; Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,566,TtlAssts_Yr3Amt,/IRS990PF/PrivateOperatingFoundationsGrp/TotalAssetsGrp/Year3Amt,USAmountType,BigInteger, Part XIV Line 3a(1); column (d), Total Assets; Year 3,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,567,TtlAssts_TtlAmt,/IRS990PF/PrivateOperatingFoundationsGrp/TotalAssetsGrp/TotalAmt,USAmountType,BigInteger, Part XIV Line 3a(1); column (e), Total Assets; Total,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,568,TtlAsstsSct4942j3B_CrrntYrAmt,/IRS990PF/PrivateOperatingFoundationsGrp/TotalAssetsSect4942j3BiGrp/CurrentYearAmt,USAmountType,BigInteger, Part XIV Line 3a(2); column (a), Total Assets Under Section 4942(j)(3)(B)(i); Current Year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,569,TtlAsstsSct4942j3B_Yr1Amt,/IRS990PF/PrivateOperatingFoundationsGrp/TotalAssetsSect4942j3BiGrp/Year1Amt,USAmountType,BigInteger, Part XIV Line 3a(2); column (b), Total Assets Under Section 4942(j)(3)(B)(i); Year 1,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_xiv,False,pf_part_xiv,570,TtlAsstsSct4942j3B_Yr2Amt,/IRS990PF/PrivateOperatingFoundationsGrp/TotalAssetsSect4942j3BiGrp/Year2Amt,USAmountType,BigInteger, Part XIV Line 3a(2); column (c), Total Assets Under Section 4942(j)(3)(B)(i); Year 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
