xpath,versions,line_number
/IRS990PF/AnalysisIncomeProducingActyGrp/OtherRevenueDescribedGrp/UnrelatedBusinessTaxblIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[OtherRevenueDescribedGrp] Part XVI-A Line 11; [UnrelatedBusinessTaxblIncmAmt] Part XVI-A - Column (B)
/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/BusinessCd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [BusinessCd] Part XVI-A - Column (A)
/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/Desc,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1
/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/ExclusionAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [ExclusionAmt] Part XVI-A - Column (D)
/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/ExclusionCd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [ExclusionCd] Part XVI-A - Column (C)
/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/RelatedOrExemptFunctionIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [RelatedOrExemptFunctionIncmAmt] Part XVI-A - Column (E)
/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/UnrelatedBusinessTaxblIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [UnrelatedBusinessTaxblIncmAmt] Part XVI-A - Column (B)
/IRS990PF/AnalysisIncomeProducingActyGrp/SubtotalsIncmProducingActyGrp,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[SubtotalsIncmProducingActyGrp] Part XVI-A Line 12
/IRS990PF/AnalysisIncomeProducingActyGrp/SubtotalsIncmProducingActyGrp/ExclusionAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[SubtotalsIncmProducingActyGrp] Part XVI-A Line 12; [ExclusionAmt] Part XVI-A - Column (D)
/IRS990PF/AnalysisIncomeProducingActyGrp/SubtotalsIncmProducingActyGrp/RelatedOrExemptFunctionIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[SubtotalsIncmProducingActyGrp] Part XVI-A Line 12; [RelatedOrExemptFunctionIncmAmt] Part XVI-A - Column (E)
/IRS990PF/AnalysisIncomeProducingActyGrp/SubtotalsIncmProducingActyGrp/UnrelatedBusinessTaxblIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[SubtotalsIncmProducingActyGrp] Part XVI-A Line 12; [UnrelatedBusinessTaxblIncmAmt] Part XVI-A - Column (B)
/IRS990PF/AnalysisIncomeProducingActyGrp/TotalIncomeProducingActyAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[TotalIncomeProducingActyAmt] Part XVI-A Line 13
/IRS990PF/AnalysisOfRevenueAndExpenses,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,
/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AccountingFeesAdjNetIncm] Part I Line 16b(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AccountingFeesAdjNetIncmAmt] Part I Line 16b(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesChrtblPrpsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AccountingFeesChrtblPrpsAmt] Part I Line 16b(d)
/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesDsbrsChrtblPrps,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AccountingFeesDsbrsChrtblPrps] Part I Line 16b(d)
/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesNetInvstIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AccountingFeesNetInvstIncm] Part I Line 16b(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesNetInvstIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AccountingFeesNetInvstIncmAmt] Part I Line 16b(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesRevAndExpnss,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AccountingFeesRevAndExpnss] Part I Line 16b(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AccountingFeesRevAndExpnssAmt] Part I Line 16b(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/AdjustedNetIncome,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AdjustedNetIncome] Part I Line 27c(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/AdjustedNetIncomeAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeAmt] Part I Line 27c(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/CapGainNetIncmNetInvstIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CapGainNetIncmNetInvstIncmAmt] Part I Line 7(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/CapitalGainNetIncmNetInvstIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CapitalGainNetIncmNetInvstIncm] Part I Line 7(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompOfcrDirTrstAdjNetIncm] Part I Line 13(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompOfcrDirTrstAdjNetIncmAmt] Part I Line 13(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstDsbrsChrtblAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompOfcrDirTrstDsbrsChrtblAmt] Part I Line 13(d)
/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstDsbrsChrtblPrps,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompOfcrDirTrstDsbrsChrtblPrps] Part I Line 13(d)
/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstNetInvstIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompOfcrDirTrstNetInvstIncm] Part I Line 13(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstNetInvstIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompOfcrDirTrstNetInvstIncmAmt] Part I Line 13(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstRevAndExpnss,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompOfcrDirTrstRevAndExpnss] Part I Line 13(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompOfcrDirTrstRevAndExpnssAmt] Part I Line 13(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/ContriGiftsPaidDsbrsChrtblPrps,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContriGiftsPaidDsbrsChrtblPrps] Part I Line 25(d)
/IRS990PF/AnalysisOfRevenueAndExpenses/ContriGiftsPaidRevAndExpnss,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContriGiftsPaidRevAndExpnss] Part I Line 25(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/ContriPaidDsbrsChrtblAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ContriPaidDsbrsChrtblAmt] Part I Line 25(d)
/IRS990PF/AnalysisOfRevenueAndExpenses/ContriPaidRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ContriPaidRevAndExpnssAmt] Part I Line 25(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/ContriRcvdRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ContriRcvdRevAndExpnssAmt] Part I Line 1(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/ContriReceivedRevAndExpnss,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContriReceivedRevAndExpnss] Part I Line 1(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/CostOfGoodsSold,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CostOfGoodsSold] Part I Line 10b
/IRS990PF/AnalysisOfRevenueAndExpenses/CostOfGoodsSoldAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CostOfGoodsSoldAmt] Part I Line 10b
/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDepletionAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DeprecAndDepletionAdjNetIncm] Part I Line 19(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDepletionNetInvstIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DeprecAndDepletionNetInvstIncm] Part I Line 19(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDepletionRevAndExpnss,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DeprecAndDepletionRevAndExpnss] Part I Line 19(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDpltnAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DeprecAndDpltnAdjNetIncmAmt] Part I Line 19(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDpltnNetInvstIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DeprecAndDpltnNetInvstIncmAmt] Part I Line 19(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDpltnRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DeprecAndDpltnRevAndExpnssAmt] Part I Line 19(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DividendsAdjNetIncm] Part I Line 4(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DividendsAdjNetIncmAmt] Part I Line 4(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsNetInvstIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DividendsNetInvstIncm] Part I Line 4(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsNetInvstIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DividendsNetInvstIncmAmt] Part I Line 4(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsRevAndExpnss,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DividendsRevAndExpnss] Part I Line 4(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DividendsRevAndExpnssAmt] Part I Line 4(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/ExcessOfRevenueOverExpenses,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExcessOfRevenueOverExpenses] Part I Line 27a(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/ExcessRevenueOverExpensesAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessRevenueOverExpensesAmt] Part I Line 27a(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossProfitAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GrossProfitAdjNetIncm] Part I Line 10c(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossProfitAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[GrossProfitAdjNetIncmAmt] Part I Line 10c(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossProfitRevAndExpnss,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GrossProfitRevAndExpnss] Part I Line 10c(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossProfitRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[GrossProfitRevAndExpnssAmt] Part I Line 10c(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GrossRentsAdjNetIncm] Part I Line 5a(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[GrossRentsAdjNetIncmAmt] Part I Line 5a(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsNetInvstIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GrossRentsNetInvstIncm] Part I Line 5a(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsNetInvstIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[GrossRentsNetInvstIncmAmt] Part I Line 5a(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsRevAndExpnss,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GrossRentsRevAndExpnss] Part I Line 5a(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[GrossRentsRevAndExpnssAmt] Part I Line 5a(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossSalesLessRetAndAllwncAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[GrossSalesLessRetAndAllwncAmt] Part I Line 10a
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossSalesLessReturnsAndAllwnc,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GrossSalesLessReturnsAndAllwnc] Part I Line 10a
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossSalesPrice,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GrossSalesPrice] Part I Line 6b
/IRS990PF/AnalysisOfRevenueAndExpenses/GrossSalesPriceAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[GrossSalesPriceAmt] Part I Line 6b
/IRS990PF/AnalysisOfRevenueAndExpenses/IncmModificationsAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[IncmModificationsAdjNetIncmAmt] Part I Line 9(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/IncomeModificationsAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[IncomeModificationsAdjNetIncm] Part I Line 9(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[InterestAdjNetIncm] Part I Line 17(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[InterestAdjNetIncmAmt] Part I Line 17(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestDsbrsChrtblAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[InterestDsbrsChrtblAmt] Part I Line 17(d)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestDsbrsChrtblPrps,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[InterestDsbrsChrtblPrps] Part I Line 17(d)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestNetInvstIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[InterestNetInvstIncm] Part I Line 17(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestNetInvstIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[InterestNetInvstIncmAmt] Part I Line 17(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavNetInvstIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[InterestOnSavNetInvstIncmAmt] Part I Line 3(b)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavRevAndExpnssAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[InterestOnSavRevAndExpnssAmt] Part I Line 3(a)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavingsAdjNetIncm,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[InterestOnSavingsAdjNetIncm] Part I Line 3(c)
/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavingsAdjNetIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[InterestOnSavingsAdjNetIncmAmt] Part I Line 3(c)
